id_hotel,hotel_name,hotel_url,city,rating,lat,lon,description
230,Hôtel le Grillon,https://www.booking.com/hotel/fr/grillonstrasbourg.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKphZC9BsACAdICJDdkMDNiYzA4LWQzM2QtNDA4Yy04MTlhLTllNDQxYjgyMmRmZtgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=50ed03946b7304ad&srepoch=1738801834&from=searchresults,Strasbourg,8.3,48.58389842897197,7.737652659416199,"This hotel is located in central Strasbourg, a 5-minute walk from the TGV train station and from Petite-France. It offers a wooden deck terrace and soundproofed accommodation with free Wi-Fi.

Guest rooms at the Grillon Hotel are individually decorated. They each have a TV with satellite channels and a private bathroom with a shower.

A breakfast buffet is served daily in the Grillon's dining room. The terrace also provides tables and chairs. In the evening you can enjoy a drink at the hotel bar.

The hotel also provides a 24-hour reception. A bicycle rental service is available on request. Place Kleber as well as the Museum of Modern and Contemporary Art are 700 metres away."
231,AC Hotel by Marriott Strasbourg,https://www.booking.com/hotel/fr/ac-by-marriott-strasbourg.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKphZC9BsACAdICJDdkMDNiYzA4LWQzM2QtNDA4Yy04MTlhLTllNDQxYjgyMmRmZtgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=50ed03946b7304ad&srepoch=1738801834&from=searchresults,Strasbourg,8.6,48.59900335,7.761959941,"Situated conveniently in the Quartier Européen - Orangerie district of Strasbourg, AC Hotel by Marriott Strasbourg is set 100 metres from Strasbourg Exhibition Centre, 700 metres from European Parliament and 1.8 km from St. Paul's Church. With a terrace, the 4-star hotel has air-conditioned rooms with free WiFi, each with a private bathroom. Guests can enjoy French dishes at the restaurant or have a cocktail at the bar.

At the hotel, all rooms come with a wardrobe. The units in AC Hotel by Marriott Strasbourg are equipped with a flat-screen TV and free toiletries.

The breakfast offers buffet, American or vegetarian options.

Speaking German, English, Spanish and French at the 24-hour front desk, staff are always at hand to help.

Jardin botanique de l'Université de Strasbourg is 2.5 km from the accommodation, while Strasbourg Cathedral is 2.6 km away. Strasbourg International Airport is 13 km from the property."
232,Adonis Hotel Strasbourg,https://www.booking.com/hotel/fr/adonis-ha-tel-strasbourg.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKphZC9BsACAdICJDdkMDNiYzA4LWQzM2QtNDA4Yy04MTlhLTllNDQxYjgyMmRmZtgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=50ed03946b7304ad&srepoch=1738801834&from=searchresults,Strasbourg,7.7,48.588664032462866,7.757167965282861,"Located in Strasbourg, Adonis Hôtel Strasbourg offers guest rooms with a modern or baroque décor and free Wi-Fi access. It is 2.4 km from Strasbourg Cathedral and 20 km from Strasbourg-Entzheim International Airport.

All of the rooms feature a flat-screen TV with satellite channels and a private bathroom.

A buffet breakfast is served each morning in the communal lounge, with an additional cost. There is a restaurant 200 metres from the hotel.

Public parking is possible near the hotel at an extra cost and A35 Motorway is 1.4 km away."
233,Residence Inn by Marriott Strasbourg,https://www.booking.com/hotel/fr/residence-inn-by-marriott-strasbourg.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKphZC9BsACAdICJDdkMDNiYzA4LWQzM2QtNDA4Yy04MTlhLTllNDQxYjgyMmRmZtgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=50ed03946b7304ad&srepoch=1738801834&from=searchresults,Strasbourg,9.0,48.59899457007954,7.762173176616698,"Situated in Strasbourg, near Strasbourg Exhibition Centre, European Parliament and St. Paul's Church, Residence Inn by Marriott Strasbourg features a bar. Among the facilities of this property are a restaurant, a 24-hour front desk and a lift, along with free WiFi throughout the property. The aparthotel has facilities for disabled guests.

The aparthotel has a flat-screen TV. The kitchen features a dishwasher, a microwave and a toaster, as well as coffee machine and kettle. The accommodation offers an air conditioning, a heating and a private bathroom.

Breakfast is available each morning, and includes buffet, American and vegetarian options.

Guests can also relax on the sun terrace.

Jardin botanique de l'Université de Strasbourg is 2.5 km from the aparthotel, while Strasbourg Cathedral is 2.6 km from the property. Strasbourg International Airport is 13 km away."
234,Unforgettable Stay in the Heart of Paris,https://www.booking.com/hotel/fr/elegant-appartement-a-saint-germain-des-pres.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from=searchresults,Paris,8.7,48.8544116,2.3391769,"Set in Paris, 600 metres from Sainte-Chapelle and 1.4 km from Orsay Museum, Unforgettable Stay in the Heart of Paris provides accommodation with amenities such as free WiFi and a flat-screen TV. The property has city views and is 1.9 km from Musée de l'Orangerie and less than 1 km from Louvre Museum. The property is 800 metres from the city centre and less than 1 km from Luxembourg Gardens.

The apartment consists of 1 separate bedroom, 1 bathroom with a hair dryer and free toiletries, and a living room. Towels and bed linen are offered in the apartment. The accommodation is non-smoking.

Popular points of interest near the apartment include Notre Dame Cathedral, Tuileries Garden and Pompidou Centre. The nearest airport is Paris - Orly Airport, 15 km from Unforgettable Stay in the Heart of Paris."
235,Hotel France Albion,https://www.booking.com/hotel/fr/hotelfrancealbion.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from=searchresults,Paris,8.7,48.87749886295781,2.3383216559886932,"The France Albion is a 24-hour reception hotel with free WiFi and luggage storage. It is located a 10-minute walk from the Galeries Lafayettes Shopping Centre and from Opera Garnier.

All rooms have air conditioning, a flat-screen TV with satellite channels, a safe and wardrobe. The en-suite bathroom includes a hairdryer and amenities.

A buffet breakfast is available daily in the cellar.

The hotel is a 5-minute walk from Notre-Dame-de-Lorette metro Station which provides direct access to the Eiffel Tower and the Louvre Museum."
236,Hôtel Ginette à la Folie & SPA,https://www.booking.com/hotel/fr/ginette-a-la-folie.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from=searchresults,Paris,9.2,48.8658341,2.3674538,"Situated in Paris and with Pompidou Centre reachable within 1.6 km, Hôtel Ginette à la Folie & SPA features a terrace, non-smoking rooms, free WiFi throughout the property and a bar. This 4-star hotel offers a spa and wellness centre. The hotel provides an indoor pool, sauna and room service.

All rooms in the hotel are fitted with a kettle.

Guests at Hôtel Ginette à la Folie & SPA can enjoy a buffet breakfast.

Staff speak English, Spanish and French at the reception.

Gare de l'Est is 1.6 km from the accommodation, while Gare du Nord is 2.1 km from the property. Paris - Orly Airport is 18 km away."
237,9Hotel Republique,https://www.booking.com/hotel/fr/9hotel-republique.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from_sustainable_property_sr=1&from=searchresults,Paris,8.9,48.870861306704306,2.3605676245369978,"Situated just 500 metres from Place de la République, 9Hotel Republique offers air-conditioned rooms with free WiFi. There is also and a fitness centre and guests can benefit from a 24-hour front desk at the property.

All rooms feature a flat-screen TV with cable channels, a safety deposit box and seating area. Each room has a private bathroom with a bath or shower, complimentary toiletries and a hairdryer.

Breakfast in available in the dining room or in guests' rooms. Restaurants are in walking distance from the hotel and guests can have a drink at the hotel's bar. Additional facilities include a business centre for guests' convenience.

Nearby attractions include the Pompidou Centre and Park Buttes Chaumont which are both 20 minutes' walk from 9Hotel Republique. Paris Orly Airport is 19 km from the property."
238,Garden Saint Martin,https://www.booking.com/hotel/fr/gilden-magenta.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from=searchresults,Paris,7.8,48.87123755351854,2.362460196018219,"The Garden Saint Martin is located next to Paris’s Canal Saint-Martin. It is just 1.5km from Gare du Nord and offers free WiFi internet access.

The Garden Saint Martin offers rooms with a TV and a private bathroom. Some guest rooms also have a view of the hotel's patio.

A continental breakfast is served daily and the Garden Saint Martin also provides a 24-hour reception.

The Garden Hotel is located a 5-minute walk from Republique Metro Station which provides direct access to the Opera Garnier, Place de la Concorde and the Champs-Elysées."
239,Hotel Paris Italie,https://www.booking.com/hotel/fr/best-western-de-weha.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from=searchresults,Paris,7.8,48.82999187938653,2.356725856607227,"Paris Italie is ideally located for sightseeing in Paris. It is close to the Latin Quarter, the famous Rue Mouffetard and the Butte aux Cailles. It offers free Wi-Fi access.

Each air-conditioned rooms at the Paris Italie includes a flat-screen TV and a private bathroom.

This property has a 24-hour front desk service and it is situated next to Italie 2 shopping centre.

Its central location allows for easy access to all of the city's sought-after tourist destinations whether on foot or using public transport such as, Place d’Italie Metro Station, which is 120 metres from Paris Italie. AccorHotels Arena is located 1.9 km from the property."
240,WS Opéra - Duphot,https://www.booking.com/hotel/fr/ws-opera-duphot.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from=searchresults,Paris,8.2,48.8684559,2.3254082,"WS Opéra - Duphot features accommodation within 1.2 km of the centre of Paris, with free WiFi, and a kitchen with a microwave, a fridge and a stovetop. Popular points of interest nearby include Musée de l'Orangerie, Tuileries Garden and Orsay Museum. The accommodation offers a 24-hour front desk and a lift for guests.

Fitted with a balcony, the units feature a flat-screen TV and a private bathroom with shower and a hair dryer. Kitchenware is also available, as well as a coffee machine and a kettle. At the apartment complex, each unit is fitted with bed linen and towels.

Guests at the apartment can enjoy a continental breakfast, and breakfast in the room is also available.

Popular points of interest near WS Opéra - Duphot include Opéra Garnier, Louvre Museum and Gare Saint-Lazare. The nearest airport is Paris - Orly, 18 km from the accommodation, and the property offers a paid airport shuttle service."
241,Best Western Bretagne Montparnasse,https://www.booking.com/hotel/fr/bwdebretagne.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from=searchresults,Paris,8.4,48.8354867367116,2.321087121963501,"This Best Western hotel is located 10 minutes from Montparnasse Train Station and the Montparnasse Tower. Free Wi-Fi access and satellite TV feature in the air-conditioned guest rooms.

A mini-fridge and tea and coffee making facilities are included in each room. All of the rooms have a classic décor and include a hairdryer in the private bathroom.

Enjoy a buffet breakfast every morning in the breakfast room at Bretagne Montparnasse hotel.

Pernety Metro station is 300 metres away, providing direct access to the Champs Elysées. Orly Airport is just a 13-minute drive from the hotel."
242,Hôtel Gabriel Paris,https://www.booking.com/hotel/fr/hotel-gabriel-paris.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from=searchresults,Paris,8.6,48.86613689815127,2.3684589564800262,"Situated in central Paris near Place de la République and with an art deco façade, Hôtel Gabriel Paris features room service, a 24-hour front desk and a tour desk.

With an uncluttered Zen atmosphere and contemporary decor, this luxurious boutique hotel offers a private and elegant setting to create a quiet sense of relaxation.

Guest rooms are stylishly decorated and equipped with modern en suite facilities including a flat-screen TV, an iPod dock and free, unlimited Wi-Fi access. Rooms are also equipped with a Night Cove digital sleep aide.

The bar lounge captures a surrealist decor.

République Metro Station is just 350 metres away, providing direct access to the Opéra Garnier."
243,Chambre proche centre et monuments,https://www.booking.com/hotel/fr/chambre-proche-centre-et-monuments-paris.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from=searchresults,Paris,4.4,48.8518583,2.4008985,"Set in Paris, 4.1 km from Paris-Gare-de-Lyon and 4.7 km from Pompidou Centre, Chambre proche centre et monuments offers air conditioning. The property is located 4.9 km from Notre Dame Cathedral, 5 km from Gare de l'Est and 5.2 km from Sainte-Chapelle. Free WiFi is available throughout the property and Opéra Bastille is 2.9 km away.

The apartment is composed of 1 bedroom, a fully equipped kitchen, and 1 bathroom. A flat-screen TV is offered. The accommodation is non-smoking.

Dining options are available close to the apartment.

Gare du Nord is 5.3 km from Chambre proche centre et monuments, while Luxembourg Gardens is 5.6 km from the property. Paris - Orly Airport is 18 km away."
244,Vintage Paris Gare du Nord by Hiphophostels,https://www.booking.com/hotel/fr/vintage-hostel.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from=searchresults,Paris,8.0,48.88177861262628,2.347164899110794,"Set in the 9th district, this air-conditioned hotel is located just 500 metres from Gare du Nord Train Station and a 15-minute walk from the Moulin Rouge. Vintage Hostel Gare du Nord has a 24-hour reception and offers free WiFi.

Each guest room has a private bathroom and feature a LCD TV. A free fitness room is at your disposal on site.

Anvers Metro Station is 250 metres away, providing direct access to the Arc de Triomphe. Saint-Pierre fabric market is just 450 metres from the hotel and the Sacré-Coeur Basilique is a 10-minute walk away."
245,Hôtel de France Gare de Lyon Bastille,https://www.booking.com/hotel/fr/grand-de-france.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from=searchresults,Paris,8.6,48.84747299663413,2.371901571750641,"Situated just 300 metres from Gare de Lyon TGV Train, RER and Metro Stations in central Paris, this air-conditioned hotel offers a 24-hour reception and ticket service. The soundproofed rooms are equipped with free WiFi access.

Each air-conditioned guest room features a flat-screen TV and a desk. All of the rooms have a private bathroom with a shower and free toiletries.

Guests can enjoy a buffet breakfast every morning while reading the newspapers provided. A vending machine selling drinks is located at reception.

Hôtel de France Gare de Lyon Bastille is located just 500 metres from the banks of the River Seine. The trendy nightlife of Bastille is a 10-minute walk away. Public parking is available nearby.

Breakfast is served in the breakfast room on the ground floor from 7am to 10.30 am. An ""express"" breakfast formula including 1 hot drink, 1 fruit juice and 2 viennoiseries is also available (to request to the hotel)."
246,Citadines Austerlitz Paris,https://www.booking.com/hotel/fr/citadines-aparthotel-austerlitz.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from_sustainable_property_sr=1&from=searchresults,Paris,8.2,48.83491338973583,2.3604049533605576,"Midway between the Latin Quarter and Bibliothèque François Mitterrand, this Citadines Austerlitz Paris is a 3-minute walk from the Campo Formio Métro station. It is a 10-minute walk from Gare d'Austerlitz.

Citadines Apart'hôtel Austerlitz features 50 apartments, including studios and a 2-room apartment. They all have a fully equipped kitchen and a private bathroom.

The spacious and luminous breakfast room looks out onto the garden where the terrace is set in the summertime.

The Citadines Apart'hôtel offers a business centre with free Wi-Fi access, a laundry room and on-site car park with spaces subject to availability. Place d'Italie and Jardin des Plantes are both a 10-minute walk away."
247,Hôtel Maison Traversière,https://www.booking.com/hotel/fr/du-midi-paris1.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from=searchresults,Paris,8.6,48.847191467168756,2.3726364970207214,"This hotel is located in Paris’s Bastille district, 100 metres from the Gare de Lyon, in a quiet street. It offers rooms with flat-screen satellite TV and private bathrooms.

Guests of the Hotel Du Midi can relax in the TV room or the lounge, which have internet access.

Additional services include a 24-hour reception.

Maison Traversière is a few minutes’ walk from the Bastille, Opera Bastille, the Seine and the Place des Vosges."
248,Hotel Beaugrenelle Tour Eiffel,https://www.booking.com/hotel/fr/beaugrenelletoureiffel.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from=searchresults,Paris,8.0,48.85029967654349,2.2904616594314575,"Located on the left bank in central Paris, this hotel is a 10-minute walk from the Eiffel Tower and the departure point of the Bateaux Mouches cruise boats. It has a 24-hour reception and a lounge with a computer and marble flooring.

The air-conditioned guest rooms are equipped with a mini fridge, cable TV and free Wi-Fi access. Each room has a bathroom including a hairdryer at hotel Beaugrenelle.

A buffet breakfast is served every morning in the spacious breakfast room at Beaugrenelle Tour Eiffel. Guests can enjoy a drink in the hotel bar while reading the newspapers provided.

Dupleix Metro Station is 240 metres away, providing access to the Arc de Triomphe and the famous Champs Elysées, the Eiffel Tower and Montparnasse Railway Station."
249,Hotel Flanelles Paris,https://www.booking.com/hotel/fr/all-seasons-paris-gare-du-nord.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from=searchresults,Paris,8.4,48.87952665101315,2.3566058277538104,"Located opposite Gare du Nord Train Station, this hotel offers air-conditioned rooms with free Wi-Fi. The Sacre-Coeur and the Montmartre district of the city are a 20-minute walk from the hotel.

Each soundproofed guest room includes a flat-screen TV with cable channels and a safety deposit box. All rooms at Hotel Flanelles Paris offer an en suite bathroom with a shower and hairdryer.

A continental breakfast is served each morning at the hotel. Additional services offered include a 24-hour reception desk and a luggage storage room.

The hotel is located 1 km from Canal Saint-Martin and 1.5 km from Place de la République. Gare du Nord Metro Station offers direct access to Notre-Dame Cathedral."
250,Beaux 2-pièces Gare du Nord/Gare de l'Est,https://www.booking.com/hotel/fr/beaux-2-pieces-gare-du-nord-gare-de-l-est.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from=searchresults,Paris,9.4,48.881583547281,2.358363615869,"Beaux 2-pièces Gare du Nord/Gare de l'Est is located in the 10th arr. District of Paris, 1.6 km from La Cigale Concert Hall, 700 metres from Gare de l'Est and 1.7 km from Pigalle Metro Station. During your time staying in this recently renovated apartment, dating back to 1958, you will have access to free WiFi. The property is non-smoking and is set 400 metres from Gare du Nord.

The apartment has 1 bedroom, a flat-screen TV, a fully equipped kitchen with a dishwasher and an oven, a washing machine, and 1 bathroom with a shower. Towels and bed linen are offered in the apartment.

Sacré-Coeur is 1.7 km from the apartment, while Pompidou Centre is 3.4 km from the property. Paris - Charles de Gaulle Airport is 20 km away."
251,New Hotel Opéra,https://www.booking.com/hotel/fr/jardindeparisoperamorny.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCp4WQvQbAAgHSAiRmZDhmMDE3Ny0wNTJkLTRhY2UtOTY4Ny1lM2ZjMjUwZTVkMDTYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=3e430393027b0074&srepoch=1738801833&from=searchresults,Paris,8.7,48.8797020647293,2.3286931961774826,"Set in the heart of Opéra, just a few minutes from a chic shopping area including the famous Galeries Lafayette, the theatres district and lively Montmartre. This hotel offers free Wi-Fi.

Each air-conditioned rooms at the New Hotel Opéra have displays of unique artwork which are painted by a local artist. They also feature a private bathroom and satellite on a flat-screen TV. The roof-top room has wooden floors with views over Paris.

Newhotel has facilities such as a 24-hour front desk, an elevator that gives access to all rooms and a terrace with a garden that guests can enjoy breakfast on during the summer.

New Hotel Opéra is located in a calm street near the Casino de Paris and Sacré Cœur. It is 140 metres to Metro Station Liege and 750 metres to Metro Station Saint-Lazare, so guests can discover the rest of Paris."
